"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes","tmdb_popularity","tmdb_score"
"ts78789","Re: Mind","SHOW","Eleven high school classmates awaken, restrained to a large dining room. While fearing for their lives, they question a motive to this bizarre act.",2017,"TV-MA",23,"['drama', 'thriller']","['JP']",1,"tt7332652",4.9,1599,3.129,5.9
"ts82867","Becoming Champions","SHOW","This series looks at the stories behind the athletes and countries that have achieved World Cup champion status.",2018,"TV-G",51,"['documentation', 'sport']","['US']",1,"tt8796068",6.7,396,1.4,6
"ts86164","Hero Mask","SHOW","After a rash of mysterious deaths, Crown prosecutor Sarah Sinclair and SSC agent James Blood discover a conspiracy surrounding uncanny new bio-masks.",2018,"TV-14",25,"['animation', 'action', 'thriller', 'scifi', 'crime']","['JP']",2,"tt9316078",6.1,675,4.779,6.3
"ts74959","Yummy Mummies","SHOW","These stunning young mums-to-be have model good looks, glamorous lives and are never seen without their high heels, designer wear and latest accessory: their baby bump! The Yummy Mummies make elaborate plans for motherhood and have outrageous opinions of what to expect while they’re expecting.",2017,"",34,"['reality', 'comedy']","['AU']",2,"tt7172230",4,679,2.178,5.3
"ts78913","Live","SHOW","The police officers at South Korea's busiest patrol division toil day and night as keepers of law and peace -- but the reality is far from orderly.",2018,"",61,"['drama', 'crime', 'comedy']","['KR']",1,"tt7976532",8.3,1272,4.333,8.375
"ts84780","Wild District","SHOW","After surrendering to Bogotá police, an ex-guerrilla avoids prison by working undercover to investigate a ruthless enforcer of government corruption.",2018,"TV-MA",45,"['drama', 'action', 'crime', 'thriller']","['CO']",2,"tt8105958",8.2,1917,15.725,7.5
"ts85822","Selection Day","SHOW","Two teen cricket prodigies struggle against their overbearing father and a system stacked against them to realize their own ambitions and identities.",2018,"TV-14",25,"['drama', 'comedy', 'sport']","['IN']",1,"tt8004628",7.3,2234,5.002,7.6
"ts76949","Trailer Park Boys: Out of the Park: USA","SHOW","The boys are back on the loose as Bubbles, Julian and Ricky head south of the Canadian border for some outrageous American adventures.",2017,"TV-MA",30,"['comedy']","['CA']",1,"",NA,NA,1.979,7.5
"ts76511","The Big Family Cooking Showdown","SHOW","In this unscripted series, families passionate about food serve up their most delicious dishes for the chance to be crowned Britain's best home cooks.",2017,"TV-PG",59,"['reality', 'european']","['GB']",2,"tt7518558",7,682,2.706,7.4
"ts53516","Edgar Rice Burroughs' Tarzan and Jane","SHOW","Saved from a plane crash and given supernatural powers, teen Tarzan joins forces with brave city girl Jane to protect his jungle home from threats.",2017,"TV-Y7",21,"['action', 'animation', 'comedy', 'drama', 'family', 'scifi']","['US']",2,"tt6216718",4.6,282,9.57,7.9
"ts84346","Falsa identidad","SHOW","Isabel and Diego, two complete strangers, must assume the identity of a married couple in order to flee the state of Sonora.",2018,"TV-14",43,"['crime', 'action', 'drama', 'thriller']","['US', 'MX']",2,"tt8598690",7,358,206.288,7.5
"ts90880","44 Cats","SHOW","The adventures of four kittens who make up the musical group called The Buffycats, with stories focusing on themes of friendship, altruism, tolerance and diversity.",2018,"TV-Y7",15,"['action', 'animation', 'comedy', 'family', 'music']","['IT']",5,"tt9699148",6,283,10.72,8.4
"ts57913","Strongest Deliveryman","SHOW","Two gutsy food delivery workers strive to overcome their socioeconomic disadvantages to achieve big goals -- and bump into love along the way.",2017,"TV-MA",55,"['drama', 'romance']","['KR']",1,"tt7022748",7.3,660,17.237,6.8
"ts58442","Live Up To Your Name","SHOW","Heo Im is an oriental doctor, acknowledged as the best in acupuncture and moxibustion in Joseon. His success is blocked due to his low status.

One day, Heo Im travels though time and finds himself in present day Seoul. He meets Choi Yeon-Kyung. She is doctor firmly believing in only modern medicine.",2017,"TV-MA",69,"['drama', 'fantasy', 'romance']","['KR']",1,"tt7094874",8,1265,10.393,6.7
"ts84772","Ingress: The Animation","SHOW","After scientists discover a mysterious substance that can influence human minds, two factions wage an all-out battle to control its awesome power.",2018,"TV-MA",24,"['scifi', 'animation', 'action']","['JP']",1,"tt9561968",6.5,534,9.173,7.4
"ts80030","Fastest Car","SHOW","The drivers of exotic supercars put their street cred on the line against deceptively fast sleeper cars built and modified by true gearheads.",2018,"TV-MA",44,"['reality', 'action', 'documentation']","['US']",2,"tt8295694",7.1,1330,10.509,7.2
"ts77405","Bad Guys: Vile City","SHOW","Ordered to take down a villainous business leader who controls the city, a prosecutor gathers a team of men who may not be so clean themselves.",2017,"",64,"['action', 'comedy', 'animation', 'crime', 'drama']","['KR']",1,"tt12404980",5.9,30,8.626,8
"ts111582","The Platform","SHOW","The Platform is a weekly variety show about stories. All kinds of people sharing all kinds of stories from all parts of the world. People, Places, Stories, Faces. With the right platform anything's possible, so it's super fun putting the show together each week with the goal of finding and sharing inspirational stories. The same goes with artists too. Finding talent and giving them the chance to not only play but share their story beforehand. Sometimes it's new talent, and other times it's names from the past that we all know and love. Everyone's got a story to tell - and The Platform is a space to share that with our audience.",2018,"TV-14",45,"['music']","['ES']",2,"tt8254954",5.4,8,NA,NA
"ts85126","The Degenerates","SHOW","Six stand-ups explore the coarse and salacious side of comedy in this series of half-hour specials. For mature audiences.",2018,"",24,"['comedy']","['US']",2,"tt9077196",6.2,680,1.785,4.4
"ts70631","Children of the Whales","SHOW","Chakuro is the 14-year-old archivist of the Mud Whale, a nigh-utopian island that floats across the surface of an endless sea of sand. Nine in ten of the inhabitants of the Mud Whale have been blessed and cursed with the ability to use saimia, special powers that doom them to an early death. Chakuro and his friends have stumbled across other islands, but they have never met, seen, or even heard of a human who wasn't from their own. One day, Chakuro visits an island as large as the Mud Whale and meets a girl who will change his destiny.",2017,"TV-14",24,"['scifi', 'animation', 'drama', 'fantasy']","['JP']",1,"tt7484994",7,1551,13.257,7.6
"ts83213","The Rise of Phoenixes","SHOW","When a secret from the past rears its head, respected warrior Feng Zhiwei is forced to choose between revenge and her loyalty to ruling prince Ning Yi.",2018,"TV-14",45,"['drama', 'romance', 'history']","['CN']",1,"tt7052634",8.4,1492,8.456,8.1
"ts82419","Zac & Mia","SHOW","""Zac and Mia"", based on the novel by A.J. Betts, about 2 teens battling cancer in the same hospital. In the real world, Zac and Mia would have pretty much nothing in common, but in the hospital, where they're the only 2 teens on the ward, they develop an unbreakable bond. If cancer is the variable that changed everything, the only constant is their ever-deepening need for one another.",2017,"TV-14",20,"['drama']","['US']",2,"tt7487358",7.8,628,1.741,8
"ts86945","Abby Hatcher","SHOW","Abby Hatcher is part girl, part superhero; living in a world full of fuzzlies. When a fuzzly friend needs help, Abby takes action – going on a mission to make things right.",2018,"TV-Y",17,"['animation', 'family', 'fantasy', 'comedy']","['US']",3,"tt9433014",5.4,182,4.569,4
"ts55484","My Only Love Song","SHOW","Song Soo-Jung is an arrogant pop star who believes not only that status and money can get you anywhere, but that it defines your worth. She accidentally falls into a time-slip portal and travels back in time to the Joseon era where she meets On-Dal, a man who loves money yet is generous to those without.",2017,"TV-MA",29,"['drama', 'romance', 'comedy', 'fantasy']","['KR']",1,"tt6125832",7,672,9.524,8.3
"ts74805","A Little Help with Carol Burnett","SHOW","In this unscripted series starring comedy legend Carol Burnett, kids dish out advice to celebrities and everyday people in front of a live audience.",2018,"TV-G",24,"[]","['US']",1,"tt7204366",6.3,237,1.621,6.2
"ts80042","ReBoot: The Guardian Code","SHOW","Four tech-savvy teens hone their skills as cyber-superheroes in a series of secret missions to save the world.",2018,"TV-G",23,"['drama', 'scifi', 'action', 'comedy']","['CA']",2,"tt6849940",3.7,1204,4.406,7.2
"ts80466","Secret Agent Selection: WW2","SHOW","The training programme of one of World War Two's most covert organisations, the Special Operations Executive or SEO, is resurrected.",2018,"",59,"['war', 'documentation', 'history', 'european']","['GB']",1,"tt8268994",7.7,564,2.836,7
"ts89067","Love and Fortune","SHOW","Wako Taira is 31-years-old. She works part-time at a cinema close to her home. Her boyfriend is Fu-kun and they have lived together for 3 years. She has never thought of breaking up with her boyfriend, considering her age. One day, she meets high school student Yumeaki Iko. She can't resist him. Wako Taira has an affair with Yumeaki Iko.",2018,"TV-MA",58,"['drama', 'romance']","['JP']",1,"tt8649316",7.3,555,4.984,6.5
"ts78145","Drug Lords","SHOW","Witness the stories of history's most notorious kingpins, their terrifying enforcers, and the men and women who've sworn to bring them down.",2018,"TV-MA",46,"['documentation']","['US']",2,"tt7935522",6.8,1334,7.122,7.7
"ts77770","Fate/Extra Last Encore","SHOW","Hakuno Kishinami finds himself in the midst of a Holy Grail war with no memories of how he got there. Through his confusion, he must fight to survive.",2018,"",27,"['action', 'animation', 'fantasy']","['JP']",2,"tt7940468",5.3,807,19.38,7.4
"ts80600","Luis Miguel: The Series","SHOW","The series dramatizes the life story of Mexican superstar singer Luis Miguel, who has captivated audiences in Latin America and beyond for decades.",2018,"TV-14",52,"['drama', 'history', 'music', 'romance']","['MX']",3,"tt8045690",8,4556,40.288,8
"ts80413","Busted!","SHOW","Suspense, surprises and fun abound in this Korean variety game show featuring big personalities and even bigger mysteries in every episode.",2018,"TV-14",75,"['thriller', 'comedy', 'reality']","['KR']",3,"tt8328460",7.6,912,15.136,8.4
"ts83925","Boca Juniors Confidential","SHOW","Players, fans and staff of soccer powerhouse Boca Juniors provide an exclusive, behind-the-scenes look at Argentina's legendary club.",2018,"",42,"['documentation', 'sport']","['AR']",1,"tt8893546",6.3,352,1.33,7.6
"ts79585","Dinotrux: Supercharged","SHOW","Amped up with powers that make them faster, stronger and more agile than ever, the Dinotrux are back to face new challenges and meet new friends.",2017,"TV-Y7",23,"['animation', 'action', 'comedy', 'family']","['US']",3,"tt7620702",7.5,98,8.19,9.4
"ts83554","Inside the Criminal Mind","SHOW","Explore the psychological machinations and immoral behavior that define the most nefarious types of criminals.",2018,"TV-MA",49,"['crime', 'documentation']","['US']",1,"tt6775794",5.4,1014,2.304,6.1
"ts82565","Sparta","SHOW","If you ever asked yourself what if there is any place where all your desires could suddenly come true, you should play «Sparta». «Sparta» is a game without any rules. Experiencing the game will change your life by the reason of virtual world crossing the borders and becoming the part of our daily routine.",2018,"TV-MA",53,"['thriller', 'drama']","['RU']",1,"tt6840106",6.6,449,9.31,7.7
"ts79409","A.I.C.O. -Incarnation-","SHOW","In Japan in the year 2035, an accident known as the ""Burst"" occurs during a research project, spawning an out-of-control artificial life form called ""Matter"" that has spread throughout the Kurobe Gorge. The research city that was once hailed as the hope for humanity is cordoned off by the government. Two years later, 15-year-old Aiko Tachibana, who lost her family in the Burst, learns something unbelievable from Yuya Kanzaki, a new student at her school. A secret is hidden within her body, and the answer to the puzzle lies at the ""Primary Point"" that was the center of the Burst. Aiko resolves to infiltrate the restricted area, escorted by a team of divers and with Yuya as her guide. When boy meets girl with the fate of humanity in their hands, what new truth will come to light?",2018,"TV-14",25,"['animation', 'action', 'scifi']","['JP']",1,"tt8116380",6.3,1203,11.039,6.3
"ts119730","Luo Bao Bei","SHOW","The story is about a 7-year-old Luo Bao Bei as she navigates childhood and the world around her. Fantasy and dreams add elements of surrealism.",2018,"TV-Y",11,"['animation']","[]",1,"tt7192414",8,38,NA,NA
"ts53264","My Shy Boss","SHOW","The isolated life of an extreme introvert is thrown out of order when his company hires a new employee: a cheery extrovert who's not all she seems.",2017,"TV-MA",71,"['comedy', 'drama', 'romance']","['KR']",1,"tt6257622",7.2,1614,10.861,8
"ts83359","100 Days My Prince","SHOW","Lee Yool falls off a cliff and nearly dies in an attempted assassination. He loses his memory, and wanders for 100 days under a new name and personality. During this period, he meets Hong Sim, head of the first detective agency in Joseon.",2018,"TV-14",75,"['drama', 'thriller', 'comedy', 'action', 'history', 'romance']","['KR']",1,"tt8199972",7.7,2068,10.313,8.323
